ID,0_cos,1_cos,LABEL
0,1.72439482557,3.08622219347,0.0
1,1.81544107913,3.12736348204,0.0
2,1.64228116122,2.18617766619,0.0
3,1.67626462949,3.33651548754,0.0
4,1.79257921522,2.86259206703,0.0
5,1.71555818943,2.99296314928,0.0
6,1.66652744326,2.3058172894,0.0
7,1.6275744862,3.31644540101,0.0
8,1.68446929943,2.68945670825,0.0
9,1.7054944205,2.36468816371,0.0
10,1.72169321359,2.67473518932,0.0
11,1.35616588857,0.708040069228,0.0
12,1.27742292664,0.815390083956,0.0
13,0.0363904183298,-3.03547075766,0.0
14,1.68246266508,2.86872053177,0.0
15,1.46321735153,2.08783151362,0.0
16,1.8457479447,3.04659298226,0.0
17,1.71434112763,2.6080951984,0.0
18,1.67775849843,1.99151451907,0.0
19,1.72228835434,3.04949466209,0.0
20,1.29501334442,-0.085423753779,0.0
21,1.28009202732,1.90688558842,0.0
22,1.6182636317,2.99725574905,0.0
23,1.6077569065,3.03875910732,0.0
24,1.75443617609,3.07221250268,0.0
25,1.72798616109,2.98643697428,0.0
26,1.66750138764,2.31562180849,0.0
27,1.51848902143,1.51639862439,0.0
28,1.76913829075,3.02960576417,0.0
29,1.83367728843,2.93901521376,0.0
30,1.7728085911,2.99933579502,0.0
31,1.72533365547,3.19118891099,0.0
32,1.50059125761,1.60652891218,0.0
33,1.50746109795,1.35125207132,0.0
34,1.53376568108,1.34380932257,0.0
35,1.82536681261,2.9467249969,0.0
36,1.73499473883,2.99064562372,0.0
37,1.85368492048,2.59595961031,0.0
38,1.87697187425,3.09457321163,0.0
39,1.96276028877,2.57596999432,0.0
40,0.511356002174,0.558803739115,1.0
41,-0.534271735157,0.223216978147,1.0
42,0.522365726627,0.311269660105,1.0
43,0.471833009732,0.174613320859,1.0
44,0.224073244512,-0.106731333997,1.0
45,0.519029718585,0.13203618123,1.0
46,0.651763204595,0.284428759796,1.0
47,0.589775589679,0.399461625123,1.0
48,0.590370277988,0.184265035742,1.0
49,0.499972265091,0.273260101944,1.0
50,0.795273215148,-0.0618994648071,1.0
51,0.595841476127,0.260696164763,1.0
52,0.521954342349,0.453271588628,1.0
53,0.459515199031,0.361622928628,1.0
54,-0.277768848631,-0.235241853034,1.0
55,0.743341362614,0.307625676771,1.0
56,0.228622677373,0.218846807918,1.0
57,0.413147429042,0.366904431377,1.0
58,0.471034256722,0.351165723376,1.0
59,0.301346932502,0.129737918987,1.0
60,0.0228694400649,-0.445380492289,1.0
61,0.36496928148,0.161930592664,1.0
62,0.558753053943,0.310524149101,1.0
63,0.479436467301,0.293411950166,1.0
64,0.450952770395,0.210731007184,1.0
65,0.590162427017,0.272649430011,1.0
66,0.668144129052,0.242030938817,1.0
67,0.636086054724,0.40053933241,1.0
68,0.498512240177,0.298143631563,1.0
69,0.56200489887,0.0988818201909,1.0
70,0.450563236667,0.105824878265,1.0
71,0.559233841395,0.221477752206,1.0
72,0.51222367629,0.265373560253,1.0
73,0.710092575926,0.306854170712,1.0
74,0.602416364487,0.42169087667,1.0
75,0.604203013425,0.466013551317,1.0
76,0.385693790263,0.215697091758,1.0
77,0.611015911913,0.154369504232,1.0
78,0.453410395702,0.307664948981,1.0
79,0.444566015073,0.238506373452,1.0
