ID,0_cos,1_cos,LABEL
0,1.3541913574100672,-0.013662534756397171,0.0
1,1.220505338846075,0.8007921670195917,0.0
2,1.8140359211885326,3.2258962949676038,0.0
3,1.0139885622627005,-0.32462307728932194,0.0
4,1.689252688095584,2.793941840490438,0.0
5,1.697276257907566,3.0151881064690045,0.0
6,0.9533410069978,-1.189976482079639,0.0
7,-1.2266521480376023,0.034588143450264106,0.0
8,1.6384312043660403,2.2080292277532023,0.0
9,1.5994664410159214,1.4838825384060321,0.0
10,1.5450716472285262,1.7699105872710355,0.0
11,1.3972149282619113,0.6135738263255628,0.0
12,1.769669508328282,2.3430690195711716,0.0
13,1.7961468372181821,3.1643346137134962,0.0
14,1.3937612591594097,0.9031099146635144,0.0
15,1.8316203863418943,2.9491832678636984,0.0
16,1.7073443528291437,2.8622474430869196,0.0
17,1.4147786849568873,0.2782645066154034,0.0
18,1.3092382462431447,0.14777691758071793,0.0
19,1.7277315280404644,2.6685363001712,0.0
20,1.6483960458067333,1.9684158214746457,0.0
21,1.7595003578742852,3.0642897441195607,0.0
22,1.763724987587368,2.662966097190139,0.0
23,1.514426486993448,2.6646680451367954,0.0
24,1.6708933085418844,2.4334749905591933,0.0
25,1.6756618301595974,2.2577996340476196,0.0
26,1.5816976577980408,1.5751916805998678,0.0
27,1.4319176728746985,1.0793587015164348,0.0
28,1.5070647097489447,1.9817097081748039,0.0
29,1.6064493816672403,2.255743914845183,0.0
30,1.7696329832294402,2.846215471194364,0.0
31,1.6841005364508796,2.9328043171312346,0.0
32,0.9016557627942313,-1.0933588753841155,0.0
33,1.9224119256741434,3.0409228722566293,0.0
34,1.6879827164912564,2.694264158682216,0.0
35,1.8913434606951083,2.6426826095996834,0.0
36,1.900296772544165,3.2796361325723793,0.0
37,1.7407932550291059,2.9278596009235582,0.0
38,1.713729848961636,3.015032492818419,0.0
39,1.8578233407899052,2.8755291105441123,0.0
40,0.3416789227025464,0.3248915216127352,1.0
41,0.538455709155353,0.10985488969729346,1.0
42,-0.49205495196583043,-0.2641567602006397,1.0
43,0.3843372963970105,0.21474376078748098,1.0
44,0.6322721076749656,0.3420999518455809,1.0
45,0.49350263905036273,0.23097068923540692,1.0
46,0.3837112215300569,0.3531592717907995,1.0
47,0.578560795461329,0.3187219051203184,1.0
48,0.565717965138224,0.32623271450472374,1.0
49,0.6026365328524994,0.4046716641116125,1.0
50,0.4006821147110376,0.14815691288949479,1.0
51,0.5346229196310227,0.4050886530258011,1.0
52,0.48757951789611037,0.1704718974628971,1.0
53,0.677997900575782,0.39309630377611615,1.0
54,0.45896600140238397,0.3147925929823394,1.0
55,0.7173145370899316,-0.15523114485214284,1.0
56,-0.42481641690054583,-0.03453509193440995,1.0
57,0.5207476659356607,0.3271508090248913,1.0
58,0.7259967437763086,0.2734642760115567,1.0
59,0.5202149283870251,0.14756344927943996,1.0
60,0.43985184476481665,0.2001950806899761,1.0
61,0.5910520499812021,0.2912239806919235,1.0
62,0.48639696277201105,0.41367619981808545,1.0
63,0.6314796021418915,0.20306212034275767,1.0
64,0.4742866728475048,0.2357702205124229,1.0
65,0.40008769614467876,0.2777350316063969,1.0
66,0.4812372834100634,0.3657979066455738,1.0
67,0.7238348232220999,0.3300087292641132,1.0
68,0.48866854717157104,0.29495901192596213,1.0
69,0.5094085243627493,0.11841872288267521,1.0
70,0.5804282362279451,0.29008991639726006,1.0
71,0.5130561809812648,0.33305047967387474,1.0
72,0.4916581324512599,0.20429913192806687,1.0
73,0.5370116457775767,0.2919711519127418,1.0
74,0.4813801932553383,0.314207239885004,1.0
75,0.543216079059277,0.3660508203730002,1.0
76,0.606509131039066,0.45504840302005656,1.0
77,0.5272719909013857,0.2878366565211377,1.0
78,0.35281023000254713,0.3573116385099646,1.0
79,0.5053002375746273,0.36905541886063165,1.0
