,0,1,RANDOM
0,-0.10100879343056886,0.04155823841987072,0.0
1,-0.16055484005452134,0.060946250077447084,0.0
2,-0.11629224208748752,0.08284825088480029,0.0
3,-0.016565359174352968,-0.00558474018592639,0.0
4,0.04253680829779886,-0.07918972059093876,0.0
5,-0.10840138924722642,0.08132488528392055,0.0
6,0.08157435234461193,-0.07919225911024157,0.0
7,-0.21997831069578788,-0.019852047868315945,0.0
8,0.01777682378758519,-0.06862743145110016,0.0
9,-0.04250990699835526,0.010126201838241117,0.0
10,-0.001692322399439613,0.06451905300792118,0.0
11,0.058255766350466,-0.0240034431348677,0.0
12,-0.03455607037506227,0.01829008651873655,0.0
13,-0.10578299115426222,0.031603920639237726,0.0
14,-0.04783825870011099,0.004627822073211524,0.0
15,-0.07855625375496776,0.038080379295261625,0.0
16,-0.0512787919866584,-0.014241287929258314,0.0
17,-0.021231993093669466,0.0925249908551534,0.0
18,-0.05529304612667375,0.03526179844674093,0.0
19,-0.0910534970995438,-0.009762633600064186,0.0
20,-0.07833754803535026,0.1438136707363307,0.0
21,-0.06500047662404768,0.011648822922801158,0.0
22,0.0017421573819057625,0.07576871147476798,0.0
23,-0.05228113061471425,0.029165414871426557,0.0
24,-0.03966373010415159,0.056693193225759095,0.0
25,0.0909186261900787,-0.07518299166092426,0.0
26,-0.07373671662117842,0.02804360839108879,0.0
27,-0.10853985420009424,-0.014687653081242313,0.0
28,-0.02765648728499933,-0.028408977233426058,0.0
29,-0.02073080301683969,-0.04962636405035173,0.0
30,-0.09026641820797253,0.09602646660919878,0.0
31,-0.08745572720975496,-0.025668416128439994,0.0
32,-0.07022654993060094,-0.0020564590205103678,0.0
33,-0.024241952264498153,0.057487220819266674,0.0
34,-0.15949747286696703,0.15233999846531399,0.0
35,-0.07219221186218965,0.01476076131476528,0.0
36,-0.03423391195229657,0.005815693290682003,0.0
37,-0.1756825477622741,0.11532634606507977,0.0
38,-0.0823671265573959,0.06646077961114791,0.0
39,-0.1048063307161461,0.021847319796555395,0.0
40,0.031978211381284795,-0.1641029907881818,0.0
41,-0.02861819446532745,-0.11579850314213642,0.0
42,-0.0034648628132230505,-0.19572983310087064,0.0
43,-0.056636865527127614,-0.15411444625273324,0.0
44,-0.13574638848941264,-0.05912536362337902,0.0
45,0.07906783501307026,-0.2594777618707,0.0
46,-0.011144989923034237,-0.12814019497659213,0.0
47,0.026754701776392963,-0.11269294430689308,0.0
48,0.0388327057985039,-0.19676970058535276,0.0
49,0.014236830367997473,-0.0981541337946037,0.0
50,-0.7031160064433046,-0.11937674770558093,0.0
51,-0.02138590057077277,-0.14237122723080498,0.0
52,0.10819047553824132,-0.1719325093826174,0.0
53,0.025366117540682118,-0.1671270281357548,0.0
54,0.09711494557823537,-0.11238221798605398,0.0
55,0.051291184499026594,-0.09164350484724818,0.0
56,-0.07365789091254596,-0.04096921278391558,0.0
57,-0.020824575653125316,-0.23731681828788992,0.0
58,-0.08494544626851272,-0.13107395217544907,0.0
59,-0.06631167339468727,-0.14217862873919718,0.0
60,-0.02892284997771822,-0.076795548523091,0.0
61,-0.06877455059780196,-0.15681279547116828,0.0
62,-0.04813888354883478,-0.06918758522894286,0.0
63,-0.09414699523158204,-0.09918543325688779,0.0
64,-0.12447845704717841,-0.058585893289201926,0.0
65,-0.08612310975956146,-0.06816367348474,0.0
66,-0.05666545200331069,-0.1992267471120885,0.0
67,-0.13807218104250457,-0.06335394358576785,0.0
68,0.0037376917820641873,-0.16089127890745103,0.0
69,-0.04114084616416758,-0.18961713686083037,0.0
70,0.031206052205989168,-0.12019264691165069,0.0
71,-0.05504695987547455,-0.06410437761172075,0.0
72,-0.12562666661322008,-0.03239071952529525,0.0
73,0.06306022379775979,-0.19368796565992963,0.0
74,0.034420142106772335,-0.1875966676191001,0.0
75,-0.03159654405659821,-0.21225198321909414,0.0
76,-0.1322862919235057,-0.09478799421986912,0.0
77,0.015727479113277737,-0.17820298785018285,0.0
78,-0.14514997806002725,-0.05285393080296123,0.0
79,0.017215280701637786,-0.22693246788564533,0.0
