,0,1,RANDOM
0,0.00866529987965,-0.105573512925,0.0
1,-0.0192689962301,-0.0826370787368,0.0
2,-0.177091312345,-0.0705281821004,0.0
3,-0.0245628679987,-0.16658852298,0.0
4,0.0814365534558,-0.240846104178,0.0
5,-0.124311336445,-0.0792498084072,0.0
6,0.0295068727239,-0.235645348691,0.0
7,-0.0318714304436,-0.155566752161,0.0
8,-0.00178977233854,-0.224086749917,0.0
9,0.0244465990181,-0.148963276474,0.0
10,0.0216886398491,-0.0981229141387,0.0
11,-0.0434419673682,-0.177369334154,0.0
12,0.0146078612587,-0.151773031994,0.0
13,-0.357091214367,-0.110234081552,0.0
14,-0.0209631472664,-0.157042249224,0.0
15,-0.114207637901,-0.112561085221,0.0
16,-0.0563737248484,-0.171244769836,0.0
17,-0.0627415050028,-0.0619240648514,0.0
18,-0.0894174072392,-0.115964112182,0.0
19,-0.0877177116634,-0.164358546561,0.0
20,-0.0126762275423,-0.0254555857801,0.0
21,0.021789467627,-0.149719208917,0.0
22,0.035301416837,-0.0846713998351,0.0
23,0.0172310669721,-0.120287633607,0.0
24,-0.0399382461317,-0.103627735101,0.0
25,0.0649340126905,-0.23627247038,0.0
26,-0.0863491403513,-0.122043047424,0.0
27,-0.0224655861279,-0.176698324585,0.0
28,-0.0477852756511,-0.185730043844,0.0
29,-0.00878384926001,-0.207306776983,0.0
30,-0.110256739339,-0.0596728484997,0.0
31,-0.0618182841049,-0.182215335033,0.0
32,-0.00466300281647,-0.165798981287,0.0
33,0.0636078815549,-0.105911512769,0.0
34,-0.068214565139,-0.00783598368334,0.0
35,-0.093266946262,-0.142061438122,0.0
36,-0.0747188371004,-0.155913756004,0.0
37,-0.119248157085,-0.0412005661246,0.0
38,-0.110206605264,-0.0931134758414,0.0
39,-0.0882164925189,-0.126311742055,0.0
40,0.0243228564801,-0.0155701625236,0.0
41,0.376895424082,0.0116213001159,0.0
42,-0.13170896947,-0.0398455960133,0.0
43,-0.161354693274,0.00479088129797,0.0
44,-0.274977960909,0.108404003427,0.0
45,-0.0534300988899,-0.0970501784329,0.0
46,-0.0248952699295,0.0260777646306,0.0
47,-0.017331909194,0.040007470418,0.0
48,-0.0432263455994,-0.0395690867267,0.0
49,-0.00998107153001,0.0580295491377,0.0
50,-0.272390491561,0.103784936313,0.0
51,-0.0598902116342,0.0154407054257,0.0
52,0.0495599776671,-0.023617668636,0.0
53,-0.048911874214,-0.0144891886149,0.0
54,0.208311214408,0.00510411696421,0.0
55,-0.0140077467581,0.0604855584006,0.0
56,-0.115658932153,0.108624421387,0.0
57,-0.0727640917379,-0.0714034061832,0.0
58,-0.118071399477,0.0243093026873,0.0
59,-0.183141812661,0.0209699934173,0.0
60,-0.315127448525,0.0902081864056,0.0
61,-0.0134216398491,-0.0038309160062,0.0
62,-0.111536827876,0.0835302555818,0.0
63,-0.128935071679,0.0564301216966,0.0
64,-0.0716495980929,0.0990410633199,0.0
65,-0.0758109801653,0.0915881500202,0.0
66,-0.0751753499612,-0.0416906297534,0.0
67,-0.137257185222,0.0935665925588,0.0
68,-0.00722502873723,-0.00403651941981,0.0
69,-0.0221441463268,-0.0342177964292,0.0
70,-0.0447773294978,0.0344278623932,0.0
71,-0.0406035648144,0.0928588812587,0.0
72,-0.0448637279709,0.120858794268,0.0
73,0.0457666472915,-0.0416493277285,0.0
74,0.0281679295785,-0.0365814229976,0.0
75,-0.0501688350181,-0.0539274848932,0.0
76,-0.141295256787,0.0610039659646,0.0
77,-0.019040944416,-0.017120296555,0.0
78,-0.165596240386,0.112133937685,0.0
79,0.0465170100623,-0.0742507433417,0.0
