ID,0_cos,1_cos,LABEL
0,1.80727253869,3.10614526385,0.0
1,1.62225035069,3.23899115423,0.0
2,1.48524932429,2.27109680735,0.0
3,1.76446597385,3.23802004284,0.0
4,1.56822192419,2.76404241,0.0
5,1.70580249519,2.95981836477,0.0
6,1.58937512048,2.13750123684,0.0
7,1.87007113901,3.02029347426,0.0
8,1.62174674307,2.83823185973,0.0
9,1.77390852846,2.51472319237,0.0
10,1.68773349013,2.61186188421,0.0
11,1.36657924289,0.827453486308,0.0
12,1.29618206564,0.813437242817,0.0
13,-0.111734267065,-3.04511889886,0.0
14,1.78817255844,2.71260949842,0.0
15,1.66422437192,2.00665469046,0.0
16,1.77722589957,3.27739826918,0.0
17,1.5638200873,2.44948607928,0.0
18,1.50508773883,2.12748251841,0.0
19,1.60200735418,2.919469702,0.0
20,1.23605319072,-0.0197401649009,0.0
21,1.47065893028,1.99508569469,0.0
22,1.57609779612,2.73629819203,0.0
23,1.86636511063,2.97220531783,0.0
24,1.69853542367,3.00290516802,0.0
25,1.6347561527,2.85469301054,0.0
26,1.54574286166,2.24287844433,0.0
27,1.52663461506,1.80448106958,0.0
28,1.8841803086,2.99284979445,0.0
29,1.80968438458,3.14076832562,0.0
30,1.72140538895,2.95442096922,0.0
31,1.76357466719,2.87816630008,0.0
32,1.63593158643,1.76414818658,0.0
33,1.59013786793,1.24586335697,0.0
34,1.44285069087,1.35424136249,0.0
35,1.71130146555,2.85627325661,0.0
36,1.62894197056,2.99124665499,0.0
37,1.64533302236,2.60795161733,0.0
38,1.5448018741,3.12104773232,0.0
39,1.51311819348,2.87865073117,0.0
40,0.622481329086,0.366421157693,1.0
41,-0.539920598947,0.285091236102,1.0
42,0.46456668603,0.187028880222,1.0
43,0.622715515127,0.273424581462,1.0
44,0.418736662841,-0.142900382156,1.0
45,0.409875226922,-0.0174604299319,1.0
46,0.521871195877,0.441067763199,1.0
47,0.592944085553,0.280288933606,1.0
48,0.660812043304,0.281248158633,1.0
49,0.46752519709,0.42368666067,1.0
50,0.543878975691,0.284574813193,1.0
51,0.561897975889,0.196110164253,1.0
52,0.421734446488,0.405617435291,1.0
53,0.467331326114,0.134989886697,1.0
54,-0.202380872705,-0.314059179545,1.0
55,0.577152743608,0.389835369029,1.0
56,0.54516848293,0.24628287506,1.0
57,0.437224948839,0.235222907577,1.0
58,0.83743730002,0.313819002348,1.0
59,0.449450718829,0.19523518949,1.0
60,0.0692012186264,-0.398551046705,1.0
61,0.501643780178,0.0795917771816,1.0
62,0.50046425192,0.289544383372,1.0
63,0.621214311793,0.353209491401,1.0
64,0.553879493951,0.372568402377,1.0
65,0.474859101778,0.214485244567,1.0
66,0.557152043572,0.393154311104,1.0
67,0.643412330694,0.193132171605,1.0
68,0.69035406938,0.502718188423,1.0
69,0.395737064205,0.131472942524,1.0
70,0.587558615297,0.187742355308,1.0
71,0.49749305214,0.29070616544,1.0
72,0.37457539309,0.1143330106,1.0
73,0.414765316178,0.272228231889,1.0
74,0.550009781953,0.337341982419,1.0
75,0.585923862788,0.250846727211,1.0
76,0.752031748683,0.136218003003,1.0
77,0.526575854708,0.287714886484,1.0
78,0.677717857267,0.199423083221,1.0
79,0.634614554415,0.443590444246,1.0
