ID,0_cos,1_cos,LABEL
0,1.7868621530399154,2.9696679672498334,0.0
1,1.741761507205557,3.0966233472623075,0.0
2,1.7369512105065525,2.178218618047989,0.0
3,1.7156434626483912,3.0295077011512084,0.0
4,1.6175601949720722,2.9158051814204335,0.0
5,1.7594885781503025,2.893903128036371,0.0
6,1.5372315665368814,2.15517061649339,0.0
7,1.6762489100838678,2.7650601225626628,0.0
8,1.620303041181679,2.5800698447669284,0.0
9,1.6423901030232115,2.4600101238034022,0.0
10,1.6701683038489374,2.6843605387671654,0.0
11,1.379810135020235,0.807179192223954,0.0
12,1.4204876333632772,0.6061879463690439,0.0
13,-0.150504525772982,-2.830133151420617,0.0
14,1.6658419786345353,2.6334841290371744,0.0
15,1.6750669731922954,2.158171396118485,0.0
16,1.8605485741135974,3.1239417428893055,0.0
17,1.7891317353435299,2.682062305181006,0.0
18,1.7432000751574968,2.1264068975096695,0.0
19,1.7780377455058682,2.8105247903447466,0.0
20,1.3248085162840397,0.07324141331702186,0.0
21,1.482406260627066,1.6440539007927555,0.0
22,1.7071917204603497,2.8562874409285,0.0
23,1.770804918909224,3.0403755034306985,0.0
24,1.7108037322641216,3.1139727242784905,0.0
25,1.6011677528442456,2.915313958502745,0.0
26,1.788748636070821,2.2976545316064536,0.0
27,1.5018503286502936,1.8800602823331443,0.0
28,1.7820591143967301,3.1675978184198472,0.0
29,1.595509340579712,2.9125784585295755,0.0
30,1.567390213435294,3.0285363299949197,0.0
31,1.7003252296762477,2.9732411170749993,0.0
32,1.414385716375088,1.6782999827464018,0.0
33,1.527138059718222,1.3970744773685058,0.0
34,1.5910159372167265,1.4926335184489463,0.0
35,1.6611552859365142,3.001606044029444,0.0
36,1.9340181421294027,2.951435505423823,0.0
37,1.7635475882360274,2.632951240359735,0.0
38,1.889373651573798,3.1337743049371856,0.0
39,1.4763111189891729,2.9994141568962074,0.0
40,0.5800293604616539,0.3498306184134303,1.0
41,-0.5595348088722307,0.37636977516940157,1.0
42,0.5274239065834061,0.15254027448365276,1.0
43,0.714141652482876,0.020852001558848837,1.0
44,0.5201627738053338,-0.025634674036453517,1.0
45,0.39395907917257306,-0.16693974876539966,1.0
46,0.5264224981727111,0.2736335414374249,1.0
47,0.848975716303889,0.29107252625241536,1.0
48,0.5736884375748714,0.20057955289429338,1.0
49,0.626132659560626,0.22204448234452948,1.0
50,0.4539991959204929,-0.0726808911031156,1.0
51,0.540988514849666,0.43725320132380296,1.0
52,0.5159045823287931,0.29952943376032354,1.0
53,0.64509468794646,0.18915678540581538,1.0
54,-0.22624446617843408,-0.1559696622134575,1.0
55,0.5853501055891739,0.4201156061507042,1.0
56,0.7379445642683502,0.2538804669626251,1.0
57,0.559887385156027,0.10390064076374422,1.0
58,0.4017929283025433,0.28827332157011787,1.0
59,0.35370837069067995,0.15508620516985971,1.0
60,-0.01915330093307198,-0.41009573829815865,1.0
61,0.4876606367117753,0.3222881097615114,1.0
62,0.6217399497107297,0.324247873612675,1.0
63,0.522076128769787,0.2380132429179883,1.0
64,0.5099132538428858,0.31567268547997657,1.0
65,0.6587168638461274,0.349329316192845,1.0
66,0.4039139982851707,0.32176821228097613,1.0
67,0.6127089314207192,0.23682754364466752,1.0
68,0.7018009534544482,0.3241604014429579,1.0
69,0.6009050885000251,0.33889910864259304,1.0
70,0.5552061069362911,0.38830469377001187,1.0
71,0.5775165075719683,0.19026760869011583,1.0
72,0.4035449007345165,0.14095719332319046,1.0
73,0.6258802108440595,0.3271042042175768,1.0
74,0.7102996320154702,0.3332620745651089,1.0
75,0.6377219484443445,0.26445061795171176,1.0
76,0.5447042036849398,0.377815570365935,1.0
77,0.5272083182954519,0.1323450109394896,1.0
78,0.660756244282041,0.18640198858882598,1.0
79,0.4884124541452556,0.24324529361782188,1.0
