ID,PX,PY,LABEL
0,-0.11193370060931543,-0.18248511466079237,0.0
1,-0.11193370060931541,-0.2262115250020854,0.0
2,-0.11193370060931546,0.09869387940806808,0.0
3,-0.11193370060931551,0.1443347472057367,0.0
4,-0.11193370060931543,-0.03943747842368458,0.0
5,-0.11193370060931546,0.1273829297887113,0.0
6,-0.11193370060931546,-0.006873370642940878,0.0
7,-0.11193370060931544,-0.20140491665242374,0.0
8,-0.11193370060931546,0.03253152079563877,0.0
9,-0.11193370060931546,0.05559235895937782,0.0
10,-0.11193370060931544,0.012392192083571663,0.0
11,-0.11193370060931546,0.10295408950421372,0.0
12,-0.11193370060931541,-0.08816330462297695,0.0
13,-0.11193370060931546,0.0879826750559051,0.0
14,-0.11193370060931544,-0.11678823284719614,0.0
15,-0.11193370060931548,0.06328468612515441,0.0
16,-0.11193370060931544,-0.05692499456634578,0.0
17,-0.11193370060931546,0.16563973418350827,0.0
18,-0.11193370060931546,0.016460201097777866,0.0
19,-0.11193370060931546,-0.15102065450457436,0.0
20,-0.11193370060931546,0.1261131724087584,0.0
21,-0.11193370060931541,-0.1313175060488187,0.0
22,-0.11193370060931544,-0.07529508693123763,0.0
23,-0.11193370060931546,0.09227554623726869,0.0
24,-0.11193370060931546,-0.021481834419503614,0.0
25,-0.11193370060931546,-0.002935134586153106,0.0
26,-0.11193370060931546,-0.10109964187815608,0.0
27,-0.11193370060931546,0.10985000666436195,0.0
28,-0.11193370060931546,0.06867799576498511,0.0
29,-0.11193370060931546,-0.029799978892587415,0.0
30,-0.11193370060931546,0.20271472075191976,0.0
31,-0.11193370060931546,0.11588789996368326,0.0
32,-0.11193370060931541,-0.20771592414582218,0.0
33,-0.11193370060931546,-0.09170583383089706,0.0
34,-0.11193370060931544,0.07691483211604268,0.0
35,-0.11193370060931546,-0.12972577931832327,0.0
36,-0.11193370060931546,0.03161396771510145,0.0
37,-0.11193370060931546,0.013916087420093863,0.0
38,-0.11193370060931546,0.11582588827856241,0.0
39,-0.10659746736357173,-0.000652819553922046,0.0
40,0.1065974673635569,-0.0006528195539223791,1.0
41,0.11193370060930055,-0.024838272472259598,1.0
42,0.11193370060930052,0.034023456101440884,1.0
43,0.11193370060930058,-0.21115813429252636,1.0
44,0.11193370060930054,0.02987110385799008,1.0
45,0.1119337006093005,0.12703887760910626,1.0
46,0.11193370060930054,0.08066547332792745,1.0
47,0.11193370060930052,0.04718941924526712,1.0
48,0.11193370060930054,0.0844010656878457,1.0
49,0.11193370060930052,0.16177521504509662,1.0
50,0.11193370060930052,0.10401640389814085,1.0
51,0.11193370060930051,0.07851054913956663,1.0
52,0.11193370060930054,-0.004635166107421689,1.0
53,0.11193370060930054,0.024479295275330357,1.0
54,0.11193370060930057,-0.19535915771619888,1.0
55,0.11193370060930054,-0.07901618181587972,1.0
56,0.11193370060930055,-0.1666554506985034,1.0
57,0.11193370060930052,0.10918487466234689,1.0
58,0.11193370060930055,-0.10386829974691761,1.0
59,0.11193370060930052,0.06252037525330896,1.0
60,0.11193370060930055,-0.16586678381922149,1.0
61,0.11193370060930052,0.1367296556383084,1.0
62,0.11193370060930052,0.20888986654735256,1.0
63,0.11193370060930055,-0.17115820011745472,1.0
64,0.11193370060930055,-0.10926257488938099,1.0
65,0.11193370060930057,-0.1406698461489942,1.0
66,0.11193370060930052,0.12720424038657221,1.0
67,0.11193370060930054,-0.05034110269854557,1.0
68,0.11193370060930051,0.07523781063469986,1.0
69,0.11193370060930058,-0.11846355275346412,1.0
70,0.11193370060930055,-0.08021423797201746,1.0
71,0.11193370060930055,0.024030078399457096,1.0
72,0.11193370060930052,0.06589273978766237,1.0
73,0.11193370060930052,0.07877227544758753,1.0
74,0.11193370060930055,-0.08089818295007958,1.0
75,0.11193370060930055,-0.04991553683474874,1.0
76,0.11193370060930052,0.18571335513921403,1.0
77,0.11193370060930054,-0.0788894291492474,1.0
78,0.11193370060930055,-0.12356124465929774,1.0
79,0.11193370060930052,0.10927804331186,1.0
