ID,PX,PY,LABEL
0,-0.11193370060929998,0.15555805586410595,0.0
1,-0.1119337006093,0.1330942416399693,0.0
2,-0.1119337006093,-0.009472144158411723,0.0
3,-0.11193370060929997,0.16757255504208654,0.0
4,-0.11193370060930002,-0.03695776271885588,0.0
5,-0.11193370060929997,-0.023109420608662834,0.0
6,-0.11193370060930001,-0.2019675997686007,0.0
7,-0.11193370060930002,-0.4664528088992506,0.0
8,-0.11193370060929997,-0.06750824913411493,0.0
9,-0.1119337006093,0.10323916178648312,0.0
10,-0.11193370060930001,-0.09731824686754861,0.0
11,-0.11193370060930002,-0.13473444210909957,0.0
12,-0.1119337006093,-0.07193943305988969,0.0
13,-0.1119337006093,-0.03766952647924151,0.0
14,-0.11193370060930002,-0.12981786506997814,0.0
15,-0.1119337006093,-0.008281752045437886,0.0
16,-0.11193370060929997,0.0420853499075367,0.0
17,-0.11193370060929997,-0.14746725871826266,0.0
18,-0.11193370060930001,-0.1486561243980635,0.0
19,-0.11193370060929997,0.0630338501222821,0.0
20,-0.11193370060929997,0.08325879799622489,0.0
21,-0.11193370060929998,0.004446037741298757,0.0
22,-0.11193370060929997,0.0525640202099971,0.0
23,-0.11193370060929998,0.04897482823997722,0.0
24,-0.11193370060929995,0.06773055107827017,0.0
25,-0.11193370060929994,0.0719080142767327,0.0
26,-0.11193370060929994,0.10653133197459344,0.0
27,-0.11193370060929997,0.12165910042221088,0.0
28,-0.11193370060929997,0.08165605756270583,0.0
29,-0.11193370060929991,0.07208872445326643,0.0
30,-0.1119337006093,-0.0010743871614639876,0.0
31,-0.11193370060929998,-0.010231182695863518,0.0
32,-0.11193370060929991,0.19292983596622432,0.0
33,-0.11193370060929998,0.015285778282822602,0.0
34,-0.11193370060929997,-0.048405855155296496,0.0
35,-0.11193370060929997,0.04321859721557444,0.0
36,-0.1119337006093,0.01481870899661063,0.0
37,-0.11193370060929998,0.02731602088780949,0.0
38,-0.1119337006093,-0.024087182487303196,0.0
39,-0.10659746736355633,-0.003818378131436928,0.0
40,0.10659746736357237,-0.003818378131436706,1.0
41,0.11193370060931601,-0.0721072134222859,1.0
42,0.11193370060931601,0.3987275387990101,1.0
43,0.11193370060931607,0.07970572951717964,1.0
44,0.11193370060931604,-0.013351673554759871,1.0
45,0.11193370060931604,-0.001564219864686446,1.0
46,0.11193370060931604,0.04835580425089875,1.0
47,0.11193370060931604,0.009233875463458755,1.0
48,0.11193370060931604,0.005404633792677317,1.0
49,0.11193370060931601,0.005091481874765481,1.0
50,0.11193370060931604,-0.13349709934355425,1.0
51,0.11193370060931604,-0.008635296105822662,1.0
52,0.11193370060931601,-0.021508968938962744,1.0
53,0.11193370060931604,0.003118010997305465,1.0
54,0.11193370060931601,-0.016236039880682798,1.0
55,0.11193370060931601,0.1086858252576511,1.0
56,0.11193370060931603,-0.45678925019610644,1.0
57,0.11193370060931607,0.00558115557950043,1.0
58,0.11193370060931604,-0.03462830606202966,1.0
59,0.11193370060931601,-0.036451591726984506,1.0
60,0.11193370060931604,-0.032747562377234196,1.0
61,0.11193370060931604,0.029674101916899565,1.0
62,0.11193370060931604,0.021068250868631552,1.0
63,0.11193370060931605,0.015014147294220771,1.0
64,0.11193370060931604,0.10232887012058503,1.0
65,0.11193370060931603,-0.026713003466297118,1.0
66,0.11193370060931601,-0.0347641960007694,1.0
67,0.11193370060931598,-0.023842377974680848,1.0
68,0.11193370060931603,0.006244919811439719,1.0
69,0.11193370060931605,0.06259549637713913,1.0
70,0.11193370060931607,0.03243003218315929,1.0
71,0.11193370060931604,0.02330502212014793,1.0
72,0.11193370060931607,-0.07529738801091125,1.0
73,0.11193370060931605,-0.06201259035783395,1.0
74,0.11193370060931605,0.0013292062023157868,1.0
75,0.11193370060931607,0.009826236487799844,1.0
76,0.1119337006093161,0.04061417882216441,1.0
77,0.1119337006093161,0.026294810049832428,1.0
78,0.1119337006093161,0.04384958385071387,1.0
79,0.11193370060931611,-0.02451375622245726,1.0
